Sentence_ID	Sentence_Index	Aspect_Index	Aspect	Dep_Words	Aspect_Polarity
1987	1072	1	ambiance	['par', 'service', 'give']	neutral
1987	1072	2	food	['outshine', 'service', 'that']	negative
1987	1072	3	presentaion	['and', 'taste', 'choice', 'outshine', 'in', 'quality', 'quantity']	negative
1987	1072	4	taste	['outshine', 'presentaion']	negative
1987	1072	5	choice	['outshine', 'presentaion']	negative
1987	1072	6	quality	['outshine', 'presentaion']	negative
1987	1072	7	quantity	['outshine', 'presentaion']	negative
1287	1074	0	bar scene	['for', 'but', 'also', 'only', 'meet', 'the']	positive
3626	1076	0	people	['the', 'rate']	positive
3626	1076	1	pizza	['the', 'charts']	negative
1094	1077	0	food	['The', 'amazing']	positive
2881	1078	0	food	['the', 'tasty', 'sans']	positive
2881	1078	1	oil	['the', 'sans', 'comes', 'that']	neutral
285	1079	0	portions	['small', 'The']	negative
285	1079	1	sauces	['the', 'overly']	negative
285	1079	2	service	['the', 'good']	positive
700	1080	0	price	['the', 'eat', 'For']	positive
1493	1081	0	owner	['The', 'friendly']	positive
1493	1081	1	pizza	['try', 'his']	positive
1014	1082	0	atmosphere	['The', 'great']	positive
953	1084	0	food	['and', 'management', 'overpriced', 'service', 'need', 'wait']	negative
953	1084	1	wait-staff	[]	negative
953	1084	2	service	['need', 'clumsy', 'food']	negative
953	1084	3	management	['need', 'food', 'care', 'that']	negative
953	1084	4	diner	['a', 'work', 'at', 'glorified']	negative
405	1085	0	sea urchin	['heavenly', 'judge', 'by', 'which', 'its']	positive
3141	1086	0	service	['The', 'scatty']	negative
3141	1086	1	food	['the', 'arrives']	positive
466	1087	0	bruscetta	['The', 'soggy']	negative
466	1087	1	salads	['fresh', 'the']	positive
466	1087	2	dishes	['served', 'all']	positive
466	1087	3	mix of greens	['a', 'included', 'nice', 'iceberg', 'served']	positive
466	1087	4	iceberg	['not', 'greens']	neutral
466	1087	5	served	['piping', 'are', 'greens', 'dishes']	positive
729	1089	0	atmosphere	['The', 'greatest']	neutral
729	1089	1	prices	['the', 'keep']	positive
487	1090	0	pickles	['addition', 'The']	positive
1434	1091	0	General Tao chicken	['food', 'is', 'place', 'If']	negative
1434	1091	1	Chinese food	['chicken', 'favorite', 'your']	neutral
3410	1092	0	shrimp appetizers	['try', 'the']	positive
1050	1093	0	cuisine	['around', 'is', 'only', 'Not', 'the', 'ROOT']	positive
1050	1093	1	service	['the', 'attentive', 'around', 'charming']	positive
1991	1095	0	food	['sublime']	positive
2035	1096	0	Waiters	['forget', 'tend']	negative
2035	1096	1	food portions	['tiny']	negative
2035	1096	2	drinks	['forget']	neutral
2035	1096	3	entree	['sharing', 'one']	negative
3587	1097	0	food	['s', 'expensive']	conflict
2294	1099	0	cold appetizer dishes	['taste', 'The']	positive
1680	1101	0	bar	['the', 'minutes', 'at', 'waited']	neutral
3605	1102	0	wines	['good', 'selection']	positive
3605	1102	1	service	['fine']	positive
3605	1102	2	decor	['fun', 'selection']	positive
1671	1104	0	reservation	['a', 'have', 'wait']	positive
1671	1104	1	drink	['a', 'bar', 'have']	neutral
1671	1104	2	bar	['the', 'drink', 'at']	neutral
2767	1105	0	parmesean porcini souffle	['lamb', "'s", 'Whether', 'it', 'transported', 'the', 'or']	positive
2767	1105	1	lamb glazed with balsamic vinegar	['souffle', 'bite', 'the', 'transported']	positive
3327	1107	0	food	['cuisine', 'The', 'place']	neutral
3327	1107	1	'gourmet' Indian cuisine	['food', 'gourmet', 'is', 'ROOT']	neutral
898	1110	0	bar	['felt', 'like', 'pub', 'or']	negative
898	1110	1	pub	['felt', 'bar']	negative
483	1112	0	corned beef sandwich	['a', 'go', 'good', 'for']	positive
359	1113	0	pizza	['looked', 'ordered', 'which']	positive
2795	1114	0	Priced	['range', 'ROOT']	negative
342	1115	0	fish	['sliced', 'The', 'adequate']	conflict
767	1117	0	food	['better', 'find']	negative
767	1117	1	amount	['the', 'spend', 'half']	negative
3157	1118	0	olive cream cheese	['Try', 'lox', 'the', 'or']	positive
3157	1118	1	lox spread	['bagel', 'cheese', 'Try', 'the']	positive
3157	1118	2	bagel	['a', 'on', 'wheat', 'everything', 'spread', 'whole']	neutral
2938	1122	0	service	['pleasant', 'attentive', 'arrived']	positive
2938	1122	1	server	['almost', 'pleasant', 'one', 'with', 'table']	positive
2938	1122	2	table	['per', 'server']	neutral
2544	1123	0	music	['loud', 'door', 'opened', 'blasts']	negative
408	1124	0	rice to fish ration	['overpack', 'The', 'good', 'the']	positive
408	1124	1	rice	['overpack', 'The', 'good', 'the', 'ration']	positive
3703	1125	0	shredded cheese	['used']	neutral
529	1127	0	food	['The', 'great']	positive
529	1127	1	selecion of wines	['a', 'prices', 'good', 'have']	positive
529	1127	2	prices	['at', 'reasonable', 'wines']	positive
1677	1131	0	wait staff	['prompt', 'likeable', 'knowledgable', 'which', 'the', 'was']	positive
2554	1132	0	Godmother pizza	['their', 'reccommend']	positive
1412	1133	0	dishes	['almost', 'the', 'great', 'all']	positive
2251	1134	0	thai cuisine	['impressed', 'eastsider', 'authentically', 'their']	positive
991	1136	0	prices	['the', 'reasonable']	positive
991	1136	1	location	['the', 'For', 'reasonable']	neutral
2284	1137	0	food	['The', 'okay']	neutral
2284	1137	1	prices	['the', 'mediocre']	neutral
3531	1138	0	food	['friend', 'opposite']	negative
2654	1139	0	crab cocktail	['the', 'ordered']	negative
2654	1139	1	lime juice concoction	['a', 'all', 'where', 'soaked', 'in', 'the', 'was']	neutral
2654	1139	2	lime	['concoction', 'all', 'where', 'the', 'was']	neutral
1869	1140	0	menu items	['of', 'the', 'other', 'some']	positive
550	1141	0	food	['and', 'great', 'have', 'service', 'wine']	positive
550	1141	1	wine	['food', 'have']	positive
550	1141	2	service	['food', 'have']	positive
3243	1142	0	dessert	['save', 'for']	neutral
2316	1144	0	dinner	['sit']	positive
486	1145	0	corned beef	['tender', 'The']	positive
3469	1147	0	Chicken pad tai	['The', 'had', 'best']	positive
1662	1149	0	sushi	['eat']	neutral
3205	1152	0	fish	['fresh', 'serves']	positive
3205	1152	1	service	['friendly', 'South', 'location']	positive
3205	1152	2	ambiance	['a', 'trendy', 'modern', 'location', 'has']	positive
3205	1152	3	location	['prime', 'ambiance', 'South', 'service']	positive
528	1153	0	outdoor seating	['terrific', 'friendly', 'winter']	positive
82	1154	0	wine	['their', 'drinking', 'from', 'extensive']	positive
82	1154	1	ambience	['the', 'enjoying']	positive
82	1154	2	wine	['their', 'drinking', 'from', 'extensive']	positive
2640	1155	0	sake	['got', 'the', 'from']	neutral
1176	1156	0	dumplings	['all', 'the', 'have']	positive
3643	1159	0	crowd	['Always', 'ROOT', 'loud', 'nice']	positive
40	1160	0	turkey burger	['cooked', 'My']	negative
40	1160	1	salmon	['my', 'friends', 'raw']	negative
3111	1161	0	service	['The', 'spotty', 'friendly']	conflict
1340	1162	0	Decor	['minimalist', 'clean']	neutral
1111	1163	0	drinks	['His', 'inventive']	positive
2622	1164	0	food	['prices', 'Great', 'ROOT']	positive
2622	1164	1	prices	['food', 'great', 'service']	positive
2622	1164	2	service	['prices', 'great']	positive
3259	1165	0	Chinese food	['takeout']	neutral
1279	1166	0	Pizza	['Awsome', 'slice']	positive
1279	1166	1	Margheritta	['the', 'especially']	positive
2495	1167	0	place	['This', 'pretension']	positive
2495	1167	1	Thai food	['the', 'above']	positive
3040	1169	0	menu	['ordering', 'the', 'regular', 'from']	positive
513	1170	0	table	['the', 'reserved']	negative
3011	1171	0	eel	['california', 'freshwater', 'vs', 'sea', 'get']	neutral
3454	1172	0	lox	['started', 'and', 'with', 'mussels']	positive
3454	1172	1	mussels	['started', 'lox']	positive
3454	1172	2	cod	['and', 'the', 'had', 'dinner', 'trout']	neutral
3454	1172	3	trout	['had', 'cod']	neutral
3454	1172	4	dinner	['cod', 'for']	neutral
3248	1173	0	crispy chicken	['The', 'us']	negative
3291	1175	0	Food	['great']	positive
2693	1177	0	meatballs	['and', 'caprese', 'salad']	positive
2693	1177	1	caprese salad	['and', 'start', 'the', 'meatballs', 'beans']	positive
2693	1177	2	beans on toast	['start', 'the', 'salad']	positive
2693	1177	3	meal	['to', 'the', 'start']	neutral
3127	1178	0	place	['This', 'tiny']	negative
1904	1180	0	atmosphere	['the', 'liked']	positive
772	1182	0	diners	['potential', 'maximize']	neutral
772	1182	1	reservations	['phone', 'taking']	negative
772	1182	2	tables	['those', 'reallocating']	negative
772	1182	3	lobby	['the', 'waiting', 'in']	neutral
772	1182	4	waiting	['lobby', 'those']	negative
3676	1183	0	wine	['The', 'good']	positive
3676	1183	1	tapas	['the', 'bread']	positive
3676	1183	2	pita bread	['good', 'yummy', 'especially', 'with', 'always', 'tapas', 'warm', 'are', 'the', 'ROOT']	positive
3667	1184	0	waitresses	['the', 'great']	positive
3667	1184	1	price	['food', 'the', 'cheap']	positive
3667	1184	2	service	['the', 'cheap', 'for', 'get']	positive
3667	1184	3	menu	['on', 'the', 'everything']	neutral
3667	1184	4	food	['of', 'the', 'price']	neutral
1006	1187	0	Dim Sum	['for', 'places']	negative
3460	1189	0	variety	['and', 'delivery', 'freshest', 'best']	positive
3460	1189	1	delivery	['the', 'freshest', 'fastest', 'variety']	positive
1621	1190	0	service	['and', 'for', 'food', 'Volare', '1st', 'class']	positive
1621	1190	1	food	['terrific', 'Volare', 'service']	positive
2204	1191	0	service	['customer', 'deemed']	positive
2204	1191	1	seat	['take', 'empty', 'that']	neutral
2003	1192	0	Dinner	['took']	negative
1041	1193	0	people	['The', 'obnoxious', 'loud', 'restaurant']	negative
1089	1194	0	sandwiches	['dry', 'The', 'overpriced', 'tasteless']	negative
3710	1196	0	Price	['ROOT', 'way']	positive
663	1197	0	fried rice	['The', 'good']	positive
276	1198	0	staff	['by', 'Gaskin', 'enthusiastic', 'the', 'especially']	positive
276	1198	1	manager	['the', 'especially']	positive
276	1198	2	menu selections	['our', 'made', 'for']	positive
1532	1199	0	dining experience	['my', 'uncomfortable']	negative
1509	1202	0	serves	['eventhough']	negative
2220	1203	0	front doors	['not', 'the', 'next']	neutral
518	1204	0	service	['with', 'friendly', 'restaurant']	positive
2595	1205	0	back garden sitting area	['personal', 'herb', 'pleasant', 'their', 'see', 'THe']	positive
2595	1205	1	personal herb garden	['their', 'see', 'area']	positive
2967	1208	0	pastrami sandwiches	['pound', 'eating', '4']	neutral
2967	1208	1	Mexican food	['Deli', 'eating', 'which', 'supplied']	neutral
2187	1210	0	drinks	['The', 'made']	positive
2187	1210	1	wine selection	['priced']	neutral
2187	1210	2	priced	['fairly', 'is', 'selection', 'made']	positive
3639	1211	0	house salad	['a', 'shared', 'fresh', 'that']	positive
2852	1212	0	ceiling	['The', 'amazing']	positive
297	1215	0	check	['the', 'given']	neutral
297	1215	1	table	['to', 'given', 'our']	neutral
297	1215	2	glass of water	['a', 'nightmare', 'knocking']	neutral
2964	1216	0	french food	['good', 'feat', 'for']	positive
2502	1217	0	live music	['small', 'for']	neutral
2502	1217	1	space	['small', 'The']	negative
2502	1217	2	jazz nights	['on', 'loud']	neutral
28	1218	0	Food	['average', 'tasty']	positive
131	1220	0	establishment	['a', 'fine', 'Ups', 'for']	positive
1874	1222	0	entree	['bland', 'small', 'The']	negative
1874	1222	1	dessert	['inspired']	negative
1580	1225	0	staff	['friendliest', 'The']	positive
2924	1226	0	food	['the', 'great']	neutral
2924	1226	1	lemon salad	['our', 'of', 'exception', 'pepper', 'that']	negative
2924	1226	2	pepper	['started', 'much', 'had', 'it', 'salad']	negative
2414	1227	0	Pad thai	['and', 'look', 'dishes', 'food', 'nar', 'The']	conflict
2414	1227	1	lad nar	['thai', 'look']	conflict
2414	1227	2	dishes	['thai', 'other', 'various', 'look', 'all']	conflict
2414	1227	3	places	['food', 'pleasing', 'in', 'less']	negative
2414	1227	4	thai food	['and', 'nar', 'look', 'dishes', 'had', 'better', 'Pad', 'places', 'The']	neutral
2218	1228	0	food	['go', 'price', 'Delicious', 'sit']	positive
2218	1228	1	price	['a', 'food', 'great', 'at']	positive
2218	1228	2	front door	['the', 'by', 'sit']	neutral
1436	1229	0	Guizhou chicken	['picks']	positive
1436	1229	1	fish with hot bean source	['menu', 'spicy', 'in', 'fillet', 'picks']	positive
1436	1229	2	fish fillet in spicy source	['menu', 'bean', 'with', 'hot', 'picks']	positive
1436	1229	3	special menu	['source']	positive
2279	1230	0	prices	['decent', 'the']	positive
2975	1231	0	open kitchen	['the', 'part']	positive
3496	1233	0	Pizza	['soggy']	negative
3084	1234	0	food	['The', 'inludes']	positive
3084	1234	1	bhelpuri	['and', 'sevpuri', 'chaats', 'samosa']	positive
3084	1234	2	sevpuri	['bhelpuri', 'chaats']	positive
3084	1234	3	samosa chaats	['bhelpuri', 'chaat', 'appetizers', 'as', 'such', 'sevpuri']	positive
3084	1234	4	indian appetizers	['great', 'other', 'chaat', 'chaats']	positive
3084	1234	5	bombay style chaat	['inludes', 'appetizers', 'chaats']	positive
3033	1235	0	Singapore Mai Fun	['The', 'had']	negative
3033	1235	1	curry flavor	['had', 'NO']	negative
3321	1236	0	manager	['the', 'incompetent']	negative
699	1237	0	wine list	['interesting', 'The', 'has']	positive
1370	1239	0	food	['lousy', 'for', 'pay']	negative
3340	1240	0	dinner location	['be', 'used', 'restaurant', 'Thursday', 'to', 'regular', 'night', 'our']	neutral
3334	1241	0	Indian restaurant food	['to', 'good', 'abroad', 'used']	positive
2463	1242	0	AT MOSHPHERE	['MODERN', 'THR']	positive
2297	1243	0	pizza	['far', 'the', 'ROOT', 'Manhattan', 'best']	positive
1353	1244	0	Thai food	['Decent', 'cute', 'ROOT', 'though']	positive
1353	1244	1	service	['little', 'hangout', 'terrible', 'BUT', 'dank', 'Nolita']	negative
2668	1246	0	waiter	['The', 'poured', 'walked']	negative
2668	1246	1	water	['poured']	neutral
2538	1247	0	food	['fresh', 'The', 'made', 'prepared']	positive
3060	1248	0	bill	['to', 'added', '$', 'our']	negative
2582	1250	0	reservations	['NO', 'tips', 'stuff', 'ROOT', 'more']	positive
2582	1250	1	tips	['and', 'reservations', 'stuff', 'expensive']	positive
2582	1250	2	stuff	['reservations', 'tips', 'annoying']	positive
2071	1251	0	sea bass	['Try', 'the']	positive
1645	1252	0	sushi	['unlimited', 'you', 'gets', 'quality', 'places']	positive
1645	1252	1	sushi places	['of', 'unlimited', 'US', 'one', 'you', 'gets', 'quality', 'the', 'best']	positive
1645	1252	2	quality	['a', 'of', 'high', 'sushi']	positive
765	1255	0	Sushi	['spectacular']	neutral
765	1255	1	price	['the', 'for', 'spectacular']	negative
2133	1256	0	management	['the', 'checked', 'came']	positive
2133	1256	1	meal	['During', 'came', 'our']	neutral
2133	1256	2	round of drinks	['a', 'bought']	neutral
1054	1257	0	toaster	['a', 'strange', 'have', 'which']	negative
1040	1258	0	food	['good', 'for', 'recommend']	positive
2278	1259	0	taste	['the', 'lacked']	negative
2278	1259	1	menu choices	['The', 'similar']	neutral
2278	1259	2	flavor	['lacked', 'more']	negative
1324	1260	0	Dosa	['lovers']	positive
1477	1261	0	portions	['HUGE', 'The']	positive
1477	1261	1	appetizer	['rather', 'and', 'one', 'split', 'person']	neutral
1477	1261	2	entree	['person']	neutral
3059	1262	0	appetizers	['The', 'OK']	neutral
3059	1262	1	main courses	['subpar', 'the']	negative
2365	1263	0	dessert	['the', 'recommended']	negative
264	1264	0	exotic food	['The', 'presented']	positive
3525	1265	0	staff	['The', 'attentive']	positive
3525	1265	1	table	['a', 'get']	positive
731	1267	0	mediterranean salad	['Try', 'the']	positive
1564	1272	0	People	['friendly']	positive
1069	1273	0	cream cheeses	['world', 'The']	positive
1069	1273	1	coffee	['love', 'that']	positive
3118	1274	0	entrees	['the', 'From', 'sides', 'prepared']	positive
3118	1274	1	sides	['to', 'the', 'entrees', 'drinks']	positive
3118	1274	2	drinks	['to', 'the', 'sides']	positive
744	1276	0	Service	['prompt', 'courteous']	positive
1382	1277	0	beef version	['cheap', 'the', 'had']	negative
1382	1277	1	beef	['cheap', 'version', 'had']	negative
3665	1278	0	decor	['the', 'great']	positive
1128	1279	0	thai	['being', 'on', 'authentic', 'scores']	negative
566	1282	0	club soda, filled with ice, no lime	['ice', 'soda']	neutral
2646	1283	0	wine	['and', 'served', 'Only', 'beer']	neutral
2646	1283	1	beer	['served', 'wine']	neutral
2646	1283	2	house varities	['the', 'good']	positive
2646	1283	3	served	['good', 'but', 'beer', 'are', 'ROOT', 'wine']	negative
1576	1284	0	owners	['the', 'cost']	neutral
1576	1284	1	cost	['owners', 'afortune', 'place', 'have', 'ROOT', 'must']	negative
3434	1287	0	pudding dessert	['the', 'complimentary', 'enough']	positive
2064	1289	0	vegetable samosa	['a', 'and', 'tasty', 'split', 'wrap']	positive
2064	1289	1	malai tikka wrap	['the', 'split', 'samosa']	positive
1191	1290	0	chef	['and', 'of', 'the', 'Knowledge', 'waitress']	negative
1191	1290	1	waitress	['chef', 'the', 'Knowledge']	negative
626	1291	0	drinks	['went', 'some', 'just', 'for']	neutral
1673	1292	0	wine selection	['Decent', 'ROOT', 'too']	positive
1879	1294	0	bar	['table', 'the', 'noisy', 'in', 'crowded']	negative
1879	1294	1	waiting	['table', 'walking', 'saves', 'dinnertime']	negative
1879	1294	2	table	['a', 'waiting', 'bar', 'for']	negative
2637	1295	0	meal	['a', 'had', 'disapointing']	positive
2605	1298	0	goat cheese	['and', 'panchetta', 'with', 'delicious']	positive
2605	1298	1	panchetta	['cheese', 'goat']	positive
2605	1298	2	raddichio	['bitter']	negative
1415	1299	0	food	['Disappointing', 'ROOT', 'service']	negative
1415	1299	1	service	['food', 'lousy']	negative
1945	1302	0	food	['and', 'great', 'has', 'service']	positive
1945	1302	1	service	['food', 'has', 'excellent']	positive
612	1303	0	kinds of beer	['100', 'have']	positive
612	1303	1	drink	['a', 'go', 'for']	neutral
2916	1305	0	price	['and', 'ROOT', 'Over', 'portions']	negative
2916	1305	1	portions	['small', 'price']	negative
859	1306	0	bartender	['the', 'continued', 'pour']	positive
859	1306	1	champagne	['pour']	neutral
859	1306	2	turnip soup with pureed basil	['of', 'amuse', 'enjoyed', 'gratis']	positive
750	1309	0	food	['The', 'prepared', 'impecable']	positive
750	1309	1	service	['the', 'impecable']	positive
2645	1310	0	dish	['a', 'that', 'their', 'cost', 'Thai', 'best']	positive
2645	1310	1	Thai spiced curry noodles with shrimp	['dish', 'is', 'BUt', 'thh']	positive
2645	1310	2	dish	['a', 'that', 'their', 'cost', 'Thai', 'best']	positive
2645	1310	3	cost	['dish', '2395', 'BUt', 'would']	positive
